pid,work_creator,label,caption,type,location,_date,style,description,image_creator,image_date,image_type,image_description,repository,collection,use_rights_statement,media_url,,order,layout,thumbnail,full,manifest
208717,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,interior view of the Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,,black-and-white print,Interior view of the Pratt Institute Library showing two students listening to a record in the stacks.,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31833283,,37,anniversary_item,"/img/derivatives/iiif/images/208717/full/250,/0/default.jpg","/img/derivatives/iiif/images/208717/full/1140,/0/default.jpg",/img/derivatives/iiif/208717/manifest.json
208693,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,interior view of the Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,January 1963,black-and-white print,Interior view of the Pratt Institute Library showing a student using a Docustat copying machine.,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31833287,,38,anniversary_item,"/img/derivatives/iiif/images/208693/full/250,/0/default.jpg","/img/derivatives/iiif/images/208693/full/1140,/0/default.jpg",/img/derivatives/iiif/208693/manifest.json
208692,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,interior view of the Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,April 1962,black-and-white print,Interior view of the Pratt Institute Library showing a patron using with a microfilm reader.,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31833286,,39,anniversary_item,"/img/derivatives/iiif/images/208692/full/250,/0/default.jpg","/img/derivatives/iiif/images/208692/full/1140,/0/default.jpg",/img/derivatives/iiif/208692/manifest.json
208702,"Pratt, Enoch",Letter from Enoch Pratt to Charles Pratt,,letter,,,,"Letter from Enoch Pratt (founder of the Enoch Pratt Free Library of Baltimore) to Charles Pratt from January 10, 1888.",,1888,,,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu.


 If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31826305,,4,anniversary_item,"/img/derivatives/iiif/images/208702/full/250,/0/default.jpg","/img/derivatives/iiif/images/208702/full/1140,/0/default.jpg",/img/derivatives/iiif/208702/manifest.json
208690,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,exterior view of the Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,ca. 1980,color print; rendering,"Artist's rendering showing the Pratt Institute Library, Main Building, and surrounding apartments on Willoughby Ave.","Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31826276,,40,anniversary_item,"/img/derivatives/iiif/images/208690/full/250,/0/default.jpg","/img/derivatives/iiif/images/208690/full/1140,/0/default.jpg",/img/derivatives/iiif/208690/manifest.json
208691,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,artist's rendering of the Science and Technology Collection in the new extension of the Pratt Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,ca. 1980,rendering; black-and-white print,,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31826277,,41,anniversary_item,"/img/derivatives/iiif/images/208691/full/250,/0/default.jpg","/img/derivatives/iiif/images/208691/full/1140,/0/default.jpg",/img/derivatives/iiif/208691/manifest.json
208686,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,interior view of the Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.","Weinstein, Marc (photographer)",1982,black-and-white print,Interior view of the Alumni Reading Room in the Pratt Institute Library during renovations.,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31833285,,42,anniversary_item,"/img/derivatives/iiif/images/208686/full/250,/0/default.jpg","/img/derivatives/iiif/images/208686/full/1140,/0/default.jpg",/img/derivatives/iiif/208686/manifest.json
208687,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,view of the removal of the Children's Portico,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,1980,color print,,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31826278,,43,anniversary_item,"/img/derivatives/iiif/images/208687/full/250,/0/default.jpg","/img/derivatives/iiif/images/208687/full/1140,/0/default.jpg",/img/derivatives/iiif/208687/manifest.json
208688,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,view of the Children's Portico amidst the library renovation,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,1980,color print,,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31826274,,44,anniversary_item,"/img/derivatives/iiif/images/208688/full/250,/0/default.jpg","/img/derivatives/iiif/images/208688/full/1140,/0/default.jpg",/img/derivatives/iiif/208688/manifest.json
208685,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,view of the deck and entrance to Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,1982,black-and-white print,Exterior view of the Pratt Institute Library showing a student entering the library on the newly-added deck.,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31826273,,45,anniversary_item,"/img/derivatives/iiif/images/208685/full/250,/0/default.jpg","/img/derivatives/iiif/images/208685/full/1140,/0/default.jpg",/img/derivatives/iiif/208685/manifest.json
208684,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,interior view of the Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,ca. 1980s,black-and-white print,Interior view of the Lower Level of the Pratt Institute Library,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.31826272,,46,anniversary_item,"/img/derivatives/iiif/images/208684/full/250,/0/default.jpg","/img/derivatives/iiif/images/208684/full/1140,/0/default.jpg",/img/derivatives/iiif/208684/manifest.json
198749,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,interior view of the Pratt Institute Library,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,after 1982,color slide,This image was taken after significant renovation to the Library in 1982.,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.26225291,,47,anniversary_item,"/img/derivatives/iiif/images/198749/full/250,/0/default.jpg","/img/derivatives/iiif/images/198749/full/1140,/0/default.jpg",/img/derivatives/iiif/198749/manifest.json
159232,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,view of the installation of protective glass walls to the stacks,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library. It is a designated New York City Landmark and part of the Pratt Institute Historic District. The building opened in 1896, though the library as an institution had existed since 1888. Originally located in the Main Building, it was the first free library in Brooklyn. The library building was designed by architect William Tubby in the Renaissance Revival style, with Tiffany Glass and Decorating Company responsible for the interiors. As designed, the entrance was on the north side of the building. The building is notable for its early inclusion of a children's room, and in 1912, a dedicated children's entrance fashioned after the Norman staircase of Canterbury Cathedral was added to the building's south side. The north porch by John Mead Howells, now sealed off, was added in 1936. In 1980, the children's porch was removed to make way for an expansion of the basement level and the addition of the south plaza.",,2000,color print,,"Pratt Institute Archives, Pratt Institute Library (Brooklyn, New York, United States)",125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.26219947,,48,anniversary_item,"/img/derivatives/iiif/images/159232/full/250,/0/default.jpg","/img/derivatives/iiif/images/159232/full/1140,/0/default.jpg",/img/derivatives/iiif/159232/manifest.json
199148,"Tubby, William Bunker (American architect, 1858-1944) amateur architect, building|Tiffany Glass and Decorating Company (American glass manufactory, 19th-20th centuries) interior designer, stacks and interior furnishings|Howells, John Mead (American architect, 1868-1959) architect, north porch|Cavaglieri and Gran Architects (20th century American architecture firm) architect, renovation",Pratt Institute Library,Basement reflected ceiling plan from Pratt Institute Library Construction Set,library,"200 Willoughby Ave, Brooklyn, New York, New York, United States (original)",1896 (creation); 1912 (addition); 1980-1982 (renovation),Romanesque Revival,"The Pratt Institute Library was built as a public as well as a college library, and was the first free Library in New York City. It was built by architect William B. Tubby in Victorian Renaissance revival style, with interiors by the Tiffany Decorating Company the Romanesque-style Children's Portico was added to the children's entrance in 1912 the north porch was added in 1936 by John Mead Howells.","Rogers Marvel Architects, LLC (21st century American architecture firm); Robert Silman Associates, P.C (structural engineers); Keyspan Energy Management (mechanical engineers) ; Rogers Marvel Architects (American architectural firm, contemporary)",2000,plan,,,125Exhibit,"This item is protected by copyright and other rights and restrictions. Use of this item for purposes other than research or personal use requires permission from the Pratt Institute Archives. Items created before 1925 are in the Public Domain under the laws of the United States, but these same items may not be in the Public Domain under the laws of other countries. Permissions for intended uses may need to be obtained, and other rights such as publicity, privacy, or moral rights (e.g. right to be cited and right to integrity of the original) may limit how items can be used. Using items identified as student coursework may require permission from the student or rights-holder. For more information, or to obtain a high resolution digital file, please contact archives.library@pratt.edu. If you are the rights-holder of this item and have any concerns about how it is being shared, please visit https://libguides.pratt.edu/archives/takedown to submit a takedown request.",https://www.jstor.org/stable/community.22831646,,49,anniversary_item,"/img/derivatives/iiif/images/199148/full/250,/0/default.jpg","/img/derivatives/iiif/images/199148/full/1140,/0/default.jpg",/img/derivatives/iiif/199148/manifest.json
